date,regime,method,ticker,composite_score,monthly_return
2026-05,Bull,sharpe_erc,KARURVYSYA,0.8377,3.4978
2026-05,Bull,sharpe_erc,SHRIRAMFIN,0.8113,9.0271
2026-05,Bull,sharpe_erc,ONGC,0.8027,-11.8124
2026-05,Bull,sharpe_erc,UNIONBANK,0.7803,3.979
2026-05,Bull,sharpe_erc,STAR,0.7759,-0.7555
2026-05,Bull,sharpe_erc,ASTERDM,0.7741,5.128
2026-05,Bull,sharpe_erc,HEROMOTOCO,0.7699,-1.8234
2026-05,Bull,sharpe_erc,INDUSTOWER,0.7674,-10.7228
2026-05,Bull,sharpe_erc,TORNTPHARM,0.7626,5.5954
2026-05,Bull,sharpe_erc,FEDERALBNK,0.7595,12.1474
2026-05,Bull,sharpe_erc,LUPIN,0.7536,6.2442
2026-05,Bull,sharpe_erc,JBCHEPHARM,0.7462,6.2656
2026-05,Bull,sharpe_erc,EICHERMOT,0.7432,3.4694
2026-05,Bull,sharpe_erc,NMDC,0.7418,-2.8867
2026-05,Bull,sharpe_erc,AVANTIFEED,0.7373,-22.3247
2026-05,Bull,sharpe_erc,MAHABANK,0.73,20.1981
